member_type,rideable_type,month,day_of_week,hour,rIde_length_bucket,total_rides,avg_ride_length
casual,electric_bike,Nov,Thursday,9,15-30 mins,16,20.75
casual,electric_bike,Nov,Thursday,6,15-30 mins,10,20.4
casual,electric_bike,Nov,Thursday,21,15-30 mins,15,19.6
casual,electric_bike,Nov,Thursday,15,15-30 mins,58,21.48275862
casual,electric_bike,Nov,Thursday,14,15-30 mins,42,20.88095238
casual,electric_bike,Nov,Thursday,2,15-30 mins,5,22.8
casual,electric_bike,Nov,Thursday,19,15-30 mins,17,20.23529412
casual,electric_bike,Nov,Thursday,5,15-30 mins,7,19.57142857
casual,electric_bike,Dec,Thursday,19,15-30 mins,15,21.53333333
casual,electric_bike,Dec,Thursday,15,15-30 mins,43,20.62790698
casual,electric_bike,Dec,Thursday,12,15-30 mins,24,21.45833333
casual,electric_bike,Dec,Thursday,17,15-30 mins,48,20.75
casual,electric_bike,Dec,Thursday,0,15-30 mins,8,23
casual,electric_bike,Dec,Thursday,23,15-30 mins,10,20.1
casual,electric_bike,Dec,Thursday,8,15-30 mins,13,19.23076923
casual,electric_bike,Dec,Thursday,21,15-30 mins,26,21.61538462
casual,electric_bike,Dec,Thursday,14,15-30 mins,23,22
casual,electric_bike,Dec,Thursday,18,15-30 mins,25,21.72
casual,electric_bike,Dec,Thursday,13,15-30 mins,21,21.28571429
casual,electric_bike,Dec,Thursday,20,15-30 mins,4,18.75
casual,electric_bike,Dec,Thursday,11,15-30 mins,11,18.90909091
casual,electric_bike,Dec,Thursday,16,15-30 mins,30,18.83333333
casual,electric_bike,Dec,Thursday,10,15-30 mins,10,21.2
casual,electric_bike,Dec,Thursday,22,15-30 mins,34,22.17647059
casual,electric_bike,Dec,Thursday,7,15-30 mins,11,19.54545455
casual,electric_bike,Dec,Thursday,9,15-30 mins,12,20.16666667
casual,electric_bike,Jan,Thursday,17,15-30 mins,32,20.25
casual,electric_bike,Jan,Thursday,23,15-30 mins,8,19.625
casual,electric_bike,Jan,Thursday,21,15-30 mins,6,22.5
casual,electric_bike,Jan,Thursday,16,15-30 mins,26,20.57692308
casual,electric_bike,Jan,Thursday,15,15-30 mins,22,20.54545455
casual,electric_bike,Jan,Thursday,14,15-30 mins,30,22.06666667
casual,electric_bike,Jan,Thursday,20,15-30 mins,7,21.85714286
casual,electric_bike,Jan,Thursday,12,15-30 mins,25,21.24
casual,electric_bike,Jan,Thursday,11,15-30 mins,20,21.45
casual,electric_bike,Jan,Thursday,8,15-30 mins,14,18.14285714
casual,electric_bike,Jan,Thursday,19,15-30 mins,11,21.63636364
casual,electric_bike,Jan,Thursday,9,15-30 mins,15,19.46666667
casual,electric_bike,Jan,Thursday,1,15-30 mins,4,20.75
casual,electric_bike,Jan,Thursday,18,15-30 mins,12,20
casual,electric_bike,Jan,Thursday,7,15-30 mins,9,18.22222222
casual,electric_bike,Jan,Thursday,13,15-30 mins,22,19.86363636
casual,electric_bike,Jan,Thursday,22,15-30 mins,8,21.875
casual,electric_bike,Jan,Thursday,10,15-30 mins,14,20
casual,electric_bike,Jan,Thursday,5,15-30 mins,4,17
casual,electric_bike,Jan,Thursday,4,15-30 mins,3,24
casual,electric_bike,Feb,Thursday,12,15-30 mins,7,19.71428571
casual,electric_bike,Feb,Thursday,18,15-30 mins,27,20.55555556
casual,electric_bike,Feb,Thursday,17,15-30 mins,34,20.44117647
casual,electric_bike,Feb,Thursday,14,15-30 mins,12,20.25
casual,electric_bike,Feb,Thursday,16,15-30 mins,28,19.42857143
casual,electric_bike,Feb,Thursday,22,15-30 mins,10,20.9
casual,electric_bike,Feb,Thursday,10,15-30 mins,11,23.36363636
casual,electric_bike,Feb,Thursday,21,15-30 mins,9,20.11111111
casual,electric_bike,Feb,Thursday,20,15-30 mins,11,19.45454545
casual,electric_bike,Feb,Thursday,15,15-30 mins,26,21.11538462
casual,electric_bike,Feb,Thursday,9,15-30 mins,7,22.85714286
casual,electric_bike,Feb,Thursday,2,15-30 mins,3,26.66666667
casual,electric_bike,Feb,Thursday,7,15-30 mins,11,20.27272727
casual,electric_bike,Feb,Thursday,13,15-30 mins,10,23.1
casual,electric_bike,Feb,Thursday,19,15-30 mins,11,22.72727273
casual,electric_bike,Feb,Thursday,11,15-30 mins,5,20.6
casual,electric_bike,Feb,Thursday,8,15-30 mins,15,19.06666667
casual,electric_bike,Feb,Thursday,6,15-30 mins,4,16.25
casual,electric_bike,Feb,Thursday,23,15-30 mins,4,18
casual,electric_bike,Feb,Thursday,0,15-30 mins,3,21.66666667
casual,electric_bike,Mar,Thursday,20,15-30 mins,29,20.93103448
casual,electric_bike,Mar,Thursday,13,15-30 mins,45,20.13333333
casual,electric_bike,Mar,Thursday,17,15-30 mins,129,21.03100775
casual,electric_bike,Mar,Thursday,16,15-30 mins,104,21
casual,electric_bike,Mar,Thursday,14,15-30 mins,36,20.47222222
casual,electric_bike,Mar,Thursday,21,15-30 mins,29,21.44827586
casual,electric_bike,Mar,Thursday,23,15-30 mins,9,19.66666667
casual,electric_bike,Mar,Thursday,18,15-30 mins,71,21.63380282
casual,electric_bike,Mar,Thursday,15,15-30 mins,74,20.59459459
casual,electric_bike,Mar,Thursday,22,15-30 mins,33,21.3030303
casual,electric_bike,Mar,Thursday,19,15-30 mins,43,21.02325581
casual,electric_bike,Mar,Thursday,12,15-30 mins,36,20.47222222
casual,electric_bike,Mar,Thursday,10,15-30 mins,16,20.6875
casual,electric_bike,Mar,Thursday,8,15-30 mins,20,20.25
casual,electric_bike,Mar,Thursday,9,15-30 mins,17,20.70588235
casual,electric_bike,Mar,Thursday,0,15-30 mins,9,20.77777778
casual,electric_bike,Mar,Thursday,11,15-30 mins,25,20.44
casual,electric_bike,Mar,Thursday,2,15-30 mins,8,24.875
casual,electric_bike,Mar,Thursday,4,15-30 mins,4,20.5
casual,electric_bike,Mar,Thursday,5,15-30 mins,5,19.8
casual,electric_bike,Mar,Thursday,7,15-30 mins,15,21.66666667
casual,electric_bike,Mar,Thursday,6,15-30 mins,3,18.66666667
casual,electric_bike,Apr,Thursday,12,15-30 mins,82,21.1097561
casual,electric_bike,Apr,Thursday,7,15-30 mins,39,20.1025641
casual,electric_bike,Apr,Thursday,3,15-30 mins,7,22.28571429
casual,electric_bike,Apr,Thursday,8,15-30 mins,77,19.80519481
casual,electric_bike,Apr,Thursday,20,15-30 mins,42,20.97619048
casual,electric_bike,Apr,Thursday,22,15-30 mins,36,19.88888889
casual,electric_bike,Apr,Thursday,16,15-30 mins,122,20.67213115
casual,electric_bike,Apr,Thursday,14,15-30 mins,101,21.97029703
casual,electric_bike,Apr,Thursday,11,15-30 mins,57,20.64912281
casual,electric_bike,Apr,Thursday,19,15-30 mins,56,21.55357143
casual,electric_bike,Apr,Thursday,13,15-30 mins,73,21.12328767
casual,electric_bike,Apr,Thursday,18,15-30 mins,133,20.90225564
casual,electric_bike,Apr,Thursday,15,15-30 mins,97,20.73195876
casual,electric_bike,Apr,Thursday,17,15-30 mins,189,20.56084656
casual,electric_bike,Apr,Thursday,0,15-30 mins,12,20.83333333
casual,electric_bike,Apr,Thursday,2,15-30 mins,6,25
casual,electric_bike,Apr,Thursday,21,15-30 mins,47,20.82978723
casual,electric_bike,Apr,Thursday,9,15-30 mins,43,21.74418605
casual,electric_bike,Apr,Thursday,10,15-30 mins,40,22.025
casual,electric_bike,Apr,Thursday,23,15-30 mins,22,19.27272727
casual,electric_bike,Apr,Thursday,1,15-30 mins,5,24
casual,electric_bike,Apr,Thursday,6,15-30 mins,9,20.66666667
casual,electric_bike,May,Thursday,18,15-30 mins,358,20.72067039
casual,electric_bike,May,Thursday,20,15-30 mins,98,20.78571429
casual,electric_bike,May,Thursday,13,15-30 mins,142,21.45070423
casual,electric_bike,May,Thursday,17,15-30 mins,493,20.87626775
casual,electric_bike,May,Thursday,7,15-30 mins,61,20.67213115
casual,electric_bike,May,Thursday,14,15-30 mins,184,21.67934783
casual,electric_bike,May,Thursday,16,15-30 mins,362,21.28453039
casual,electric_bike,May,Thursday,22,15-30 mins,102,20.2745098
casual,electric_bike,May,Thursday,10,15-30 mins,64,21.03125
casual,electric_bike,May,Thursday,12,15-30 mins,121,21.3553719
casual,electric_bike,May,Thursday,11,15-30 mins,101,21.45544554
casual,electric_bike,May,Thursday,15,15-30 mins,271,20.99630996
casual,electric_bike,May,Thursday,6,15-30 mins,24,21.79166667
casual,electric_bike,May,Thursday,21,15-30 mins,100,20.25
casual,electric_bike,May,Thursday,0,15-30 mins,21,20.04761905
casual,electric_bike,May,Thursday,8,15-30 mins,84,20.58333333
casual,electric_bike,May,Thursday,9,15-30 mins,71,20.67605634
casual,electric_bike,May,Thursday,5,15-30 mins,21,22.42857143
casual,electric_bike,May,Thursday,23,15-30 mins,78,20.69230769
casual,electric_bike,May,Thursday,19,15-30 mins,197,21.20812183
casual,electric_bike,May,Thursday,2,15-30 mins,12,22
casual,electric_bike,May,Thursday,1,15-30 mins,9,22.44444444
casual,electric_bike,May,Thursday,4,15-30 mins,3,21.66666667
casual,electric_bike,Jun,Thursday,18,15-30 mins,566,20.57243816
casual,electric_bike,Jun,Thursday,19,15-30 mins,357,20.85714286
casual,electric_bike,Jun,Thursday,20,15-30 mins,314,20.78025478
casual,electric_bike,Jun,Thursday,21,15-30 mins,260,20.97692308
casual,electric_bike,Jun,Thursday,15,15-30 mins,329,21.6899696
casual,electric_bike,Jun,Thursday,14,15-30 mins,309,20.94498382
casual,electric_bike,Jun,Thursday,10,15-30 mins,158,21.16455696
casual,electric_bike,Jun,Thursday,16,15-30 mins,580,20.98275862
casual,electric_bike,Jun,Thursday,9,15-30 mins,115,20.3826087
casual,electric_bike,Jun,Thursday,7,15-30 mins,66,20.45454545
casual,electric_bike,Jun,Thursday,17,15-30 mins,674,20.88872404
casual,electric_bike,Jun,Thursday,0,15-30 mins,41,20.58536585
casual,electric_bike,Jun,Thursday,13,15-30 mins,266,21.63157895
casual,electric_bike,Jun,Thursday,12,15-30 mins,296,20.93243243
casual,electric_bike,Jun,Thursday,22,15-30 mins,217,21.05990783
casual,electric_bike,Jun,Thursday,23,15-30 mins,106,21.03773585
casual,electric_bike,Jun,Thursday,11,15-30 mins,219,21.76255708
casual,electric_bike,Jun,Thursday,8,15-30 mins,134,21.1119403
casual,electric_bike,Jun,Thursday,6,15-30 mins,33,20.96969697
casual,electric_bike,Jun,Thursday,2,15-30 mins,13,20.92307692
casual,electric_bike,Jun,Thursday,4,15-30 mins,9,21.77777778
casual,electric_bike,Jun,Thursday,5,15-30 mins,14,19.78571429
casual,electric_bike,Jun,Thursday,1,15-30 mins,9,21.33333333
casual,electric_bike,Jul,Thursday,21,15-30 mins,312,21.20512821
casual,electric_bike,Jul,Thursday,17,15-30 mins,848,21.19457547
casual,electric_bike,Jul,Thursday,20,15-30 mins,338,21.15976331
casual,electric_bike,Jul,Thursday,9,15-30 mins,146,20.24657534
casual,electric_bike,Jul,Thursday,12,15-30 mins,287,21.3554007
casual,electric_bike,Jul,Thursday,14,15-30 mins,408,21.54411765
casual,electric_bike,Jul,Thursday,16,15-30 mins,597,21.15745394
casual,electric_bike,Jul,Thursday,18,15-30 mins,652,20.71779141
casual,electric_bike,Jul,Thursday,7,15-30 mins,126,20.29365079
casual,electric_bike,Jul,Thursday,13,15-30 mins,333,21.13213213
casual,electric_bike,Jul,Thursday,19,15-30 mins,480,20.44166667
casual,electric_bike,Jul,Thursday,1,15-30 mins,36,20.94444444
casual,electric_bike,Jul,Thursday,15,15-30 mins,485,20.82680412
casual,electric_bike,Jul,Thursday,23,15-30 mins,130,21.24615385
casual,electric_bike,Jul,Thursday,22,15-30 mins,320,20.8875
casual,electric_bike,Jul,Thursday,5,15-30 mins,28,20.64285714
casual,electric_bike,Jul,Thursday,11,15-30 mins,222,21.65315315
casual,electric_bike,Jul,Thursday,8,15-30 mins,181,19.89502762
casual,electric_bike,Jul,Thursday,10,15-30 mins,170,21.02352941
casual,electric_bike,Jul,Thursday,3,15-30 mins,16,23.1875
casual,electric_bike,Jul,Thursday,0,15-30 mins,60,20.38333333
casual,electric_bike,Jul,Thursday,6,15-30 mins,65,20.33846154
casual,electric_bike,Jul,Thursday,2,15-30 mins,21,21.04761905
casual,electric_bike,Jul,Thursday,4,15-30 mins,11,20.45454545
casual,electric_bike,Aug,Thursday,18,15-30 mins,612,20.86601307
casual,electric_bike,Aug,Thursday,17,15-30 mins,699,21.0658083
casual,electric_bike,Aug,Thursday,7,15-30 mins,110,20.58181818
casual,electric_bike,Aug,Thursday,15,15-30 mins,366,21
casual,electric_bike,Aug,Thursday,16,15-30 mins,501,20.97804391
casual,electric_bike,Aug,Thursday,11,15-30 mins,218,21.53211009
casual,electric_bike,Aug,Thursday,20,15-30 mins,320,20.678125
casual,electric_bike,Aug,Thursday,19,15-30 mins,415,20.95421687
casual,electric_bike,Aug,Thursday,21,15-30 mins,212,21.08962264
casual,electric_bike,Aug,Thursday,23,15-30 mins,186,21.38172043
casual,electric_bike,Aug,Thursday,22,15-30 mins,195,20.86153846
casual,electric_bike,Aug,Thursday,12,15-30 mins,252,21.48412698
casual,electric_bike,Aug,Thursday,9,15-30 mins,98,20.80612245
casual,electric_bike,Aug,Thursday,1,15-30 mins,42,22.73809524
casual,electric_bike,Aug,Thursday,6,15-30 mins,47,19.95744681
casual,electric_bike,Aug,Thursday,14,15-30 mins,298,21.60067114
casual,electric_bike,Aug,Thursday,13,15-30 mins,247,20.95951417
casual,electric_bike,Aug,Thursday,5,15-30 mins,23,21.95652174
casual,electric_bike,Aug,Thursday,0,15-30 mins,58,21.65517241
casual,electric_bike,Aug,Thursday,10,15-30 mins,122,21.04918033
casual,electric_bike,Aug,Thursday,8,15-30 mins,137,20.70072993
casual,electric_bike,Aug,Thursday,3,15-30 mins,9,20.66666667
casual,electric_bike,Aug,Thursday,4,15-30 mins,9,21.11111111
casual,electric_bike,Aug,Thursday,2,15-30 mins,23,20.60869565
casual,electric_bike,Sep,Thursday,13,15-30 mins,202,21.19306931
casual,electric_bike,Sep,Thursday,18,15-30 mins,526,20.56463878
casual,electric_bike,Sep,Thursday,14,15-30 mins,210,21.34285714
casual,electric_bike,Sep,Thursday,11,15-30 mins,138,21.0942029
casual,electric_bike,Sep,Thursday,17,15-30 mins,671,20.81669151
casual,electric_bike,Sep,Thursday,8,15-30 mins,163,19.99386503
casual,electric_bike,Sep,Thursday,20,15-30 mins,195,20.72307692
casual,electric_bike,Sep,Thursday,19,15-30 mins,310,20.32903226
casual,electric_bike,Sep,Thursday,23,15-30 mins,97,20.09278351
casual,electric_bike,Sep,Thursday,22,15-30 mins,142,21.02816901
casual,electric_bike,Sep,Thursday,15,15-30 mins,280,21.075
casual,electric_bike,Sep,Thursday,7,15-30 mins,107,20.12149533
casual,electric_bike,Sep,Thursday,16,15-30 mins,457,21.25820569
casual,electric_bike,Sep,Thursday,12,15-30 mins,188,20.7393617
casual,electric_bike,Sep,Thursday,10,15-30 mins,96,21.40625
casual,electric_bike,Sep,Thursday,21,15-30 mins,187,21.25668449
casual,electric_bike,Sep,Thursday,1,15-30 mins,25,21.92
casual,electric_bike,Sep,Thursday,6,15-30 mins,40,20.25
casual,electric_bike,Sep,Thursday,9,15-30 mins,82,21.1097561
casual,electric_bike,Sep,Thursday,0,15-30 mins,34,22.02941176
casual,electric_bike,Sep,Thursday,3,15-30 mins,11,22.90909091
casual,electric_bike,Sep,Thursday,2,15-30 mins,12,19.83333333
casual,electric_bike,Sep,Thursday,5,15-30 mins,8,18.75
casual,electric_bike,Sep,Thursday,4,15-30 mins,9,22.22222222
casual,electric_bike,Oct,Monday,17,15-30 mins,228,20.99122807
casual,electric_bike,Oct,Monday,18,15-30 mins,153,21.31372549
casual,electric_bike,Oct,Monday,13,15-30 mins,147,21.76870748
casual,electric_bike,Oct,Monday,12,15-30 mins,117,21.20512821
casual,electric_bike,Oct,Monday,14,15-30 mins,155,21.50967742
casual,electric_bike,Oct,Monday,8,15-30 mins,54,19.87037037
casual,electric_bike,Oct,Monday,15,15-30 mins,181,21.19889503
casual,electric_bike,Oct,Monday,11,15-30 mins,105,21.35238095
casual,electric_bike,Oct,Monday,20,15-30 mins,53,20.52830189
casual,electric_bike,Oct,Monday,23,15-30 mins,32,20.375
casual,electric_bike,Oct,Monday,7,15-30 mins,50,20.52
casual,electric_bike,Oct,Monday,16,15-30 mins,201,21.02487562
casual,electric_bike,Oct,Monday,4,15-30 mins,5,20.8
casual,electric_bike,Oct,Monday,19,15-30 mins,59,21.33898305
casual,electric_bike,Oct,Monday,22,15-30 mins,37,20.48648649
casual,electric_bike,Oct,Monday,10,15-30 mins,61,21.39344262
casual,electric_bike,Oct,Monday,6,15-30 mins,14,19.57142857
casual,electric_bike,Oct,Monday,9,15-30 mins,41,21.41463415
casual,electric_bike,Oct,Monday,21,15-30 mins,43,20.8372093
casual,electric_bike,Oct,Monday,1,15-30 mins,6,19.5
casual,electric_bike,Oct,Monday,0,15-30 mins,23,19.26086957
casual,electric_bike,Oct,Monday,5,15-30 mins,10,20.4
casual,electric_bike,Oct,Monday,2,15-30 mins,9,18.22222222
casual,electric_bike,Sep,Monday,23,15-30 mins,211,21.02369668
casual,electric_bike,Oct,Monday,3,15-30 mins,4,20.5
casual,electric_bike,Nov,Monday,14,15-30 mins,72,21.56944444
casual,electric_bike,Nov,Monday,16,15-30 mins,64,20.59375
casual,electric_bike,Nov,Monday,18,15-30 mins,50,19.48
casual,electric_bike,Nov,Monday,15,15-30 mins,51,20.17647059
casual,electric_bike,Nov,Monday,17,15-30 mins,72,20.48611111
casual,electric_bike,Nov,Monday,19,15-30 mins,30,19.66666667
casual,electric_bike,Nov,Monday,10,15-30 mins,48,19.72916667
casual,electric_bike,Nov,Monday,8,15-30 mins,38,20.31578947
casual,electric_bike,Nov,Monday,9,15-30 mins,36,21.36111111
casual,electric_bike,Nov,Monday,12,15-30 mins,56,19.98214286
casual,electric_bike,Nov,Monday,7,15-30 mins,30,20.53333333
casual,electric_bike,Nov,Monday,13,15-30 mins,51,21.74509804
casual,electric_bike,Nov,Monday,11,15-30 mins,61,19.14754098
casual,electric_bike,Nov,Monday,6,15-30 mins,8,20.625
casual,electric_bike,Nov,Monday,20,15-30 mins,13,18.61538462
casual,electric_bike,Nov,Monday,1,15-30 mins,12,19.66666667
casual,electric_bike,Nov,Monday,21,15-30 mins,22,22.5
casual,electric_bike,Nov,Monday,22,15-30 mins,13,18.92307692
casual,electric_bike,Nov,Monday,23,15-30 mins,11,18.72727273
casual,electric_bike,Nov,Monday,2,15-30 mins,3,21
casual,electric_bike,Nov,Monday,5,15-30 mins,5,17.4
casual,electric_bike,Nov,Monday,0,15-30 mins,3,20
casual,electric_bike,Dec,Monday,1,15-30 mins,5,19.2
casual,electric_bike,Dec,Monday,22,15-30 mins,14,21.42857143
casual,electric_bike,Dec,Monday,18,15-30 mins,26,20.88461538
casual,electric_bike,Dec,Monday,21,15-30 mins,17,19.52941176
casual,electric_bike,Dec,Monday,13,15-30 mins,32,19.84375
casual,electric_bike,Dec,Monday,12,15-30 mins,34,20.35294118
casual,electric_bike,Dec,Monday,9,15-30 mins,16,22.125
casual,electric_bike,Dec,Monday,19,15-30 mins,31,20.67741935
casual,electric_bike,Dec,Monday,14,15-30 mins,52,21.88461538
casual,electric_bike,Dec,Monday,15,15-30 mins,54,20.2962963
casual,electric_bike,Dec,Monday,11,15-30 mins,28,22.39285714
casual,electric_bike,Dec,Monday,17,15-30 mins,48,20.5625
casual,electric_bike,Dec,Monday,20,15-30 mins,11,21.36363636
casual,electric_bike,Dec,Monday,6,15-30 mins,15,18.6
casual,electric_bike,Dec,Monday,16,15-30 mins,49,20.67346939
casual,electric_bike,Dec,Monday,23,15-30 mins,14,18.71428571
casual,electric_bike,Dec,Monday,8,15-30 mins,18,19.72222222
casual,electric_bike,Dec,Monday,10,15-30 mins,22,22.22727273
casual,electric_bike,Dec,Monday,3,15-30 mins,4,22.75
casual,electric_bike,Dec,Monday,0,15-30 mins,7,19.57142857
casual,electric_bike,Dec,Monday,7,15-30 mins,9,21.44444444
casual,electric_bike,Dec,Monday,2,15-30 mins,3,21.33333333
casual,electric_bike,Jan,Monday,6,15-30 mins,3,21.33333333
casual,electric_bike,Jan,Monday,16,15-30 mins,13,21.69230769
casual,electric_bike,Jan,Monday,15,15-30 mins,11,21.45454545
casual,electric_bike,Jan,Monday,18,15-30 mins,8,20.125
casual,electric_bike,Jan,Monday,13,15-30 mins,5,19.8
casual,electric_bike,Jan,Monday,12,15-30 mins,5,18.8
casual,electric_bike,Jan,Monday,17,15-30 mins,12,21.33333333
casual,electric_bike,Jan,Monday,14,15-30 mins,9,19.22222222
casual,electric_bike,Jan,Monday,20,15-30 mins,3,20.66666667
casual,electric_bike,Jan,Monday,21,15-30 mins,4,19.5
casual,electric_bike,Jan,Monday,11,15-30 mins,5,21.6
casual,electric_bike,Jan,Monday,8,15-30 mins,3,20.33333333
casual,electric_bike,Jan,Monday,7,15-30 mins,4,18.25
casual,electric_bike,Jan,Monday,9,15-30 mins,5,16.4
casual,electric_bike,Feb,Monday,16,15-30 mins,32,20.4375
casual,electric_bike,Feb,Monday,13,15-30 mins,18,20.83333333
casual,electric_bike,Feb,Monday,12,15-30 mins,18,20.44444444
casual,electric_bike,Feb,Monday,17,15-30 mins,30,20.76666667
casual,electric_bike,Feb,Monday,15,15-30 mins,26,21.07692308
casual,electric_bike,Feb,Monday,19,15-30 mins,13,20.23076923
casual,electric_bike,Feb,Monday,9,15-30 mins,8,19.875
casual,electric_bike,Feb,Monday,14,15-30 mins,18,20.27777778
casual,electric_bike,Feb,Monday,7,15-30 mins,6,19
casual,electric_bike,Feb,Monday,0,15-30 mins,5,21.6
casual,electric_bike,Feb,Monday,18,15-30 mins,22,21.27272727
casual,electric_bike,Feb,Monday,21,15-30 mins,6,21.16666667
casual,electric_bike,Feb,Monday,11,15-30 mins,10,22.2
casual,electric_bike,Feb,Monday,10,15-30 mins,11,22.09090909
casual,electric_bike,Feb,Monday,8,15-30 mins,6,18.83333333
casual,electric_bike,Feb,Monday,22,15-30 mins,6,20.5
casual,electric_bike,Mar,Monday,18,15-30 mins,117,21.35042735
casual,electric_bike,Mar,Monday,5,15-30 mins,6,19.5
casual,electric_bike,Mar,Monday,20,15-30 mins,39,21.1025641
casual,electric_bike,Mar,Monday,17,15-30 mins,143,20.59440559
casual,electric_bike,Mar,Monday,19,15-30 mins,48,20.35416667
casual,electric_bike,Mar,Monday,14,15-30 mins,98,20.90816327
casual,electric_bike,Mar,Monday,12,15-30 mins,56,20.51785714
casual,electric_bike,Mar,Monday,23,15-30 mins,17,23.76470588
